tp_title,tpf_title,tcd_title,nwp_tc_id,nwp_title,status,val_env,automation,owner_team,nwp_cmd,from_id,dmr_tc_id,dmr_tc_title,tr_count,dmr_tr_id,dmr_tr_date,dmr_cmd,all_dmr_cmds,match_type
[NWP PM] SST (Speed Select Technology),[NWP PM] PCT (Priority Core Turbo),PCT - DLCP (Die Level Cherry Picking),16030982844,PCT - Per-SST-Instance Programming Completeness (NWP 2-CBB),open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] SST (Speed Select Technology),[NWP PM] PCT (Priority Core Turbo),PCT - DLCP (Die Level Cherry Picking),16030982845,PCT - NWP MADT Partition Algorithm Validation,rejected,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] SST (Speed Select Technology),[NWP PM] PCT (Priority Core Turbo),PCT - DLCP (Die Level Cherry Picking),16030982850,PCT - NWP MADT Partition Algorithm Validation,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] SST (Speed Select Technology),[NWP PM] SST-PP (Perf Profile) Static,SST-PP Static Boot flow,22022422194,SST-PP Static Boot flow with OSPL,open,silicon,yes,soc.pm,runPmx.py -x dmr.xml -p sst_pp -tM 60 --retry_count 2,14021340467,14021340467,SST-PP Static Boot flow with OSPL,2,22020898147,2025-06-20,runPmx.py -x dmr.xml -p sst_pp -tM 60 --retry_count 2,mem_thermals_debug.py | runPmx.py -x dmr.xml -p sst_pp -tM 60 --retry_count 2,direct
[NWP PM] SST (Speed Select Technology),[NWP PM] SST-PP (Perf Profile) Static,SST-PP Static Boot flow,22022422195,SST-PP Static Boot flow_silicon,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p sst_pp -tM 60 --retry_count 2,14020459740,14020459740,SST-PP Static Boot flow_silicon,2,22020898141,2026-01-16,"runPmx.py -x dmr.xml -p sst_pp -tM 60 --retry_count 2,bootscript","mem_thermals_debug.py | runPmx.py -x dmr.xml -p sst_pp -tM 60 --retry_count 2,bootscript",direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ACP (Autonomous Core Perimeter),22022421444,[ACP] Verify Configuration of Core's Temperature Target,open,virtual_platform,yes,soc.pm,thermalManagement.py,14019959390,14019959390,[ACP] Verify Configuration of Core's Temperature Target,1,14022141529,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ACP (Autonomous Core Perimeter),22022421445,[ACP] Verify Core Cross Throttle,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p emttm_thermal -tM 30 -M 6,14019959397,14019959397,[ACP] Verify Core Cross Throttle,2,22020898025,2025-09-13,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ACP (Autonomous Core Perimeter),22022421449,[ACP] Verify Core Cross Throttle_emulation,open,emulation.hsle,,soc.pm,thermalManagement.py,14020906348,14020906348,[ACP] Verify Core Cross Throttle_emulation,1,14021795214,2025-03-19,,,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ACP (Autonomous Core Perimeter),22022421452,[ACP] Verify Core EMTTM Disable,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p emttm_thermal -tM 30 -M 6,14019959398,14019959398,[ACP] Verify Core EMTTM Disable,1,14022141568,2025-01-30,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ACP (Autonomous Core Perimeter),22022421453,[ACP] Verify Core Thermal Information,open,virtual_platform,yes,soc.pm,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest,14020490258,14020490258,[ACP] Verify Core Thermal Information,1,14022141585,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ACP (Autonomous Core Perimeter),22022421454,[ACP] Verify Report out of Frequency Reduction Reason,open,virtual_platform,yes,soc.pm,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest,14019959393,14019959393,[ACP] Verify Report out of Frequency Reduction Reason,1,14022141608,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] CBB Thermal Management,22022421475,[CBB Thermal Management] Verify CBB EMTTM Disable,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p emttm_thermal -tM 30 -M 6,14019959301,14019959301,[CBB Thermal Management] Verify CBB EMTTM Disable,1,14022141516,2025-01-29,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] CBB Thermal Management,22022421476,[CBB Thermal Management] Verify CBB EMTTM Soft Throttle due to Cross Throttle,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p emttm_thermal -tM 30 -M 6,14019959298,14019959298,[CBB Thermal Management] Verify CBB EMTTM Soft Throttle due to Cross Throttle,2,22020898026,2025-09-13,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] CBB Thermal Management,22022421477,[CBB Thermal Management] Verify CBB EMTTM Soft Throttle due to Self Throttle,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p emttm_thermal -tM 30 -M 6,14019959296,14019959296,[CBB Thermal Management] Verify CBB EMTTM Soft Throttle due to Self Throttle,10,22021635659,2026-05-21,python runPmx.py -x dmr.xml -p emttm_thermal -tM 30 -M 6,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest | python runPmx.py -x dmr.xml -p emttm_thermal -tM 30 -M 6 | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] CBB Thermal Management,22022421478,[CBB Thermal Management] Verify CBB Temperature Target Handling,open,virtual_platform,yes,soc.pm,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest,14019959292,14019959292,[CBB Thermal Management] Verify CBB Temperature Target Handling,25,22022615290,2026-06-30,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] CBB Thermal Management,22022421479,[CBB Thermal Management] Verify Core Cross Throttle Due to Ring,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p emttm_thermal -tM 30 -M 6,14020593954,14020593954,[CBB Thermal Management] Verify Core Cross Throttle Due to Ring,2,22020898039,2025-09-16,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] CBB Thermal Management,16030715595,[PSS]IMH Thermal Throttling,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] CBB Thermal Management,16030715597,[PSS]PLR Status registers Check for Thermal Events,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] GPIO Interface,22022421480,[GPIO Interface] Verify GPIO_BUMP Thermals fuses,open,"silicon,virtual_platform",yes,soc.pm,pysvext.diamondrapids_flexcon.plugins.flexcon_pm.py,14025494927,14025494927,[GPIO Interface] Verify GPIO_BUMP Thermals fuses,1,14025495287,2025-09-10,pysvext.diamondrapids_flexcon.plugins.flexcon_pm.py,pysvext.diamondrapids_flexcon.plugins.flexcon_pm.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] GPIO Interface,22022421481,[GPIO Interface] Verify XX_MEMHOT_IN_N input pin assertion,open,"silicon,virtual_platform",no,soc.pm,Manual execution + thermal debug script,14019957078,14019957078,[GPIO Interface] Verify XX_MEMHOT_IN_N input pin assertion,4,22022739142,2026-06-25,Manual execution + thermal debug script,Manual execution + thermal debug script | mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] GPIO Interface,22022421482,[GPIO Interface] Verify XX_MEMHOT_OUT_N output pin assertion,open,"silicon,virtual_platform",no,soc.pm,Manual execution + thermal debug script,14019957087,14019957087,[GPIO Interface] Verify XX_MEMHOT_OUT_N output pin assertion,4,22022739172,2026-06-25,Manual execution + thermal debug script,Manual execution + thermal debug script | mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] GPIO Interface,22022421483,[GPIO Interface] Verify XX_MEMTRIP_N output pin assertion,open,"silicon,virtual_platform",no,soc.pm,Manual execution + thermal debug script,14019957069,14019957069,[GPIO Interface] Verify XX_MEMTRIP_N output pin assertion,4,22022739160,2026-06-25,Manual execution + thermal debug script,Manual execution + thermal debug script | mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] GPIO Interface,22022421484,[GPIO Interface] Verify XX_PROCHOT_N input pin assertion,open,"silicon,virtual_platform",no,soc.pm,Manual execution + thermal debug script,14019957045,14019957045,[GPIO Interface] Verify XX_PROCHOT_N input pin assertion,4,22022739182,2026-06-25,Manual execution + thermal debug script,Manual execution + thermal debug script | mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] GPIO Interface,22022421485,[GPIO Interface] Verify XX_THERMTRIP_N input/output pin assertion,open,"silicon,virtual_platform",no,soc.pm,Manual execution + thermal debug script,14019957052,14019957052,[GPIO Interface] Verify XX_THERMTRIP_N input/output pin assertion,4,22022739173,2026-06-25,Manual execution + thermal debug script,Manual execution + thermal debug script | mem_thermals_debug.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] IMH Thermal Management,22022421518,[IMH Thermal Management] Verify Cold Action,open,virtual_platform,yes,soc.pm,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest,14019959349,14019959349,[IMH Thermal Management] Verify Cold Action,1,14022141543,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] IMH Thermal Management,22022421519,[IMH Thermal Management] Verify Disabling Uncore Thermal Throttling,open,virtual_platform,yes,soc.pm,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest,14019959352,14019959352,[IMH Thermal Management] Verify Disabling Uncore Thermal Throttling,1,14022141584,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] IMH Thermal Management,22022421520,[IMH Thermal Management] Verify Uncore Throttling (PID),open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p emttm_thermal -tM 30 -M 6,14019959344,14019959344,[IMH Thermal Management] Verify Uncore Throttling (PID),2,22020898049,2025-09-16,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.thermTest | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421521,[ITD] Fuse checkout,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14021349691,14021349691,[ITD] Fuse checkout,2,22020898046,2025-10-20,"pm.Active_pm.Thermal_Management.CPU_thermals.itd.py , pyhtonsv","pm.Active_pm.Thermal_Management.CPU_thermals.itd.py , pyhtonsv | thermalManagement.py",direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421522,[ITD] Verify ACP (VccCore) ITD,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14019957996,14019957996,[ITD] Verify ACP (VccCore) ITD,2,22020898014,2025-09-18,pm.Active_pm.Thermal_Management.CPU_thermals.itd.py,pm.Active_pm.Thermal_Management.CPU_thermals.itd.py | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421524,[ITD] Verify CCF (VccRing) ITD,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14019957904,14019957904,[ITD] Verify CCF (VccRing) ITD,25,22022615371,2026-06-30,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,pm.Active_pm.Thermal_Management.CPU_thermals.itd.py | python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3 | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421525,[ITD] Verify Core MLC SSA (VCC MLC SSA) ITD,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14019957991,14019957991,[ITD] Verify Core MLC SSA (VCC MLC SSA) ITD,1,14022141703,2024-12-04,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421526,[ITD] Verify ITD and PkgC6 Interaction,rejected,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14019958035,14019958035,[ITD] Verify ITD and PkgC6 Interaction,1,14022141716,2025-01-18,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421527,[ITD] Verify ITD and PkgC6 Interaction_emulation,rejected,emulation.hsle,,soc.pm,pm.Active_pm.Thermal_Management.CPU_thermals.itd.py,14020906454,14020906454,[ITD] Verify ITD and PkgC6 Interaction_emulation,1,14021795213,2025-08-08,"Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;","Uniqueness w.r.t flow? ROI?;
RTL Risk (H/M/L) ;
FW Risk (H/M/L) ;",direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421528,[ITD] Verify ITD disable,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14019958007,14019958007,[ITD] Verify ITD disable,1,14022141726,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421534,[ITD] Verify ITD during reset,open,virtual_platform,yes,soc.pm,pm.Active_pm.Thermal_Management.CPU_thermals.itd.py,14019958000,14019958000,[ITD] Verify ITD during reset,1,14022141515,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421535,[ITD] Verify Inf (VccInf) ITD,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14019957931,14019957931,[ITD] Verify Inf (VccInf) ITD,1,14022141549,2024-10-02,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421536,[ITD] Verify UCIe (VCCC2IA) ITD,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14019957908,14019957908,[ITD] Verify UCIe (VCCC2IA) ITD,1,14022141574,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421538,[ITD] Verify VCCCFCIO ITD,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14019958021,14019958021,[ITD] Verify VCCCFCIO ITD,2,22020898032,2025-09-15,pm.Active_pm.Thermal_Management.CPU_thermals.itd.py,pm.Active_pm.Thermal_Management.CPU_thermals.itd.py | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421540,[ITD] Verify VCCCFCMEM ITD,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14019958012,14019958012,[ITD] Verify VCCCFCMEM ITD,2,22020898029,2025-09-15,pm.Active_pm.Thermal_Management.CPU_thermals.itd.py,pm.Active_pm.Thermal_Management.CPU_thermals.itd.py | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421542,[ITD] Verify VCCFIXDIG ITD,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14019958025,14019958025,[ITD] Verify VCCFIXDIG ITD,1,14022141640,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022421546,[ITD] Verify VCCUCIEA ITD,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,14019958030,14019958030,[ITD] Verify VCCUCIEA ITD,1,14022141663,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,22022458470,[ITD] Verify VCCFCFCAB ITD,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p itd_thermal  -tM 9 -M 3,,,,0,,,,,no-from-id
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] ITD,16030715632,[PSS]VCCFCFCAB,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] MCAs,22022421547,"[MCAs] Verify Pcode generates firmware MCA ""DIE TOO HOT"" on invalid temperature",open,"silicon,virtual_platform",yes,soc.pm,MCA_recoverable_die_too_hot.py,14019959333,14019959333,"[MCAs] Verify Pcode generates firmware MCA ""DIE TOO HOT"" on invalid temperature",2,22020898031,2025-10-23,MCA_recoverable_die_too_hot.py,MCA_recoverable_die_too_hot.py | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Prochot Flow,22022421548,[Prochot Flow] Verify Prochot CBB Entry and Exit Flow,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p prochot_thermal  -tM 20 -M 5,14019957162,14019957162,[Prochot Flow] Verify Prochot CBB Entry and Exit Flow,1,14022141704,2024-12-11,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Prochot Flow,22022421553,[Prochot Flow] Verify Prochot IMH Entry and Exit Flow,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p prochot_thermal  -tM 20 -M 5,14019957154,14019957154,[Prochot Flow] Verify Prochot IMH Entry and Exit Flow,1,14022141721,2024-12-11,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Prochot Flow,22022421557,[Prochot Flow] Verify operation of Prochot Response Power,open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p prochot_thermal  -tM 20 -M 5,14019957139,14019957139,[Prochot Flow] Verify operation of Prochot Response Power,25,22022615340,2026-06-30,python runPmx.py -x dmr.xml -p prochot_thermal  -tM 20 -M 5,pm.Active_pm.Thermal_Management.CPU_thermals.thermalManagement.py.runXXProchotTest | python runPmx.py -x dmr.xml -p prochot_thermal  -tM 20 -M 5 | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Prochot Flow,16030715696,[PSS]Injected Prochot Entry,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Prochot Flow,16030715698,[PSS]PLR Status registers Check for Prochot Events,open,,,soc.pm,,,,,0,,,,,no-from-id
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermal Interrupts,22022421588,[Thermal Interrupts] HW_FEEDBACK_NOTIFICATION interrupt,open,"silicon,virtual_platform",yes,soc.pm,pm/Active_PM/Thermal_Management/CPU_Thermal_Management/HWP_Interrupt.py,14019957563,14019957563,[Thermal Interrupts] HW_FEEDBACK_NOTIFICATION interrupt,2,22020898034,2026-01-22,pm/Active_PM/Thermal_Management/CPU_Thermal_Management/HWP_Interrupt.py,pm/Active_PM/Thermal_Management/CPU_Thermal_Management/HWP_Interrupt.py | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermal Interrupts,22022421595,[Thermal Interrupts] Verify HIGH_TEMP Interrupt,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p thermal_interrupt  -tM 60 -M 5,14019957580,14019957580,[Thermal Interrupts] Verify HIGH_TEMP Interrupt,9,22021635614,2026-04-03,python runPmx.py -x dmr.xml -p thermal_interrupt  -tM 60 -M 5,python runPmx.py -x dmr.xml -p thermal_interrupt  -tM 60 -M 5 | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermal Interrupts,22022421610,[Thermal Interrupts] Verify IA32_PACKAGE_THERM_INTERRUPT (Pkg MSR 0x1b2),open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p thermal_interrupt  -tM 60 -M 5,14019957551,14019957551,[Thermal Interrupts] Verify IA32_PACKAGE_THERM_INTERRUPT (Pkg MSR 0x1b2),2,22020898044,2025-09-21,pm.Active_pm.Thermal_Management.CPU_thermals.thermalInterrupt.py,pm.Active_pm.Thermal_Management.CPU_thermals.thermalInterrupt.py | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermal Interrupts,22022421614,[Thermal Interrupts] Verify IA32_THERM_INTERRUPT (Core MSR 0x19b),open,"silicon,virtual_platform",yes,soc.pm,python runPmx.py -x dmr.xml -p thermal_interrupt  -tM 60 -M 5,14019957545,14019957545,[Thermal Interrupts] Verify IA32_THERM_INTERRUPT (Core MSR 0x19b),2,22020898040,2025-09-21,pm.Active_pm.Thermal_Management.CPU_thermals.thermalInterrupt.py,pm.Active_pm.Thermal_Management.CPU_thermals.thermalInterrupt.py | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermal Interrupts,22022421618,[Thermal Interrupts] Verify LOW_TEMP Interrupt,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p thermal_interrupt  -tM 60 -M 5,14019957595,14019957595,[Thermal Interrupts] Verify LOW_TEMP Interrupt,1,14022141730,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermal Interrupts,22022421620,[Thermal Interrupts] Verify OUT_OF_SPEC Interrupt,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p thermal_interrupt  -tM 60 -M 5,14019957617,14019957617,[Thermal Interrupts] Verify OUT_OF_SPEC Interrupt,1,14022141519,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermal Interrupts,22022421627,[Thermal Interrupts] Verify PROCHOT Interrupt,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p thermal_interrupt  -tM 60 -M 5,14019957603,14019957603,[Thermal Interrupts] Verify PROCHOT Interrupt,1,14022141539,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermal Interrupts,22022421629,[Thermal Interrupts] Verify THRESHOLD_1 Interrupt,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p thermal_interrupt  -tM 60 -M 5,14019957630,14019957630,[Thermal Interrupts] Verify THRESHOLD_1 Interrupt,1,14022141555,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermal Interrupts,22022421633,[Thermal Interrupts] Verify THRESHOLD_2 Interrupt,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p thermal_interrupt  -tM 60 -M 5,14019957643,14019957643,[Thermal Interrupts] Verify THRESHOLD_2 Interrupt,1,14022141566,2024-12-03,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermtrip,22022421666,[Thermtrip] Verify Thermtrip Disable,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p therm_trip -tM 30 -M 6,14019959240,14019959240,[Thermtrip] Verify Thermtrip Disable,9,22021635642,2026-04-03,runPmx.py -x dmr.xml -p therm_trip -tM 30 -M 6,runPmx.py -x dmr.xml -p therm_trip -tM 30 -M 6 | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermtrip,22022421671,[Thermtrip] Verify Thermtrip shuts down all FIVRs and MBVRs,open,"silicon,virtual_platform",yes,soc.pm,runPmx.py -x dmr.xml -p therm_trip -tM 30 -M 6,14019959245,14019959245,[Thermtrip] Verify Thermtrip shuts down all FIVRs and MBVRs,2,22020898050,2025-09-15,pm.active_pm.thermal_management.CPU_Thermal_Management.thermtrip.py,pm.active_pm.thermal_management.CPU_Thermal_Management.thermtrip.py | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] Thermtrip,22022421672,[Thermtrip] Verify functionality of thermtrip pin from various sources,open,virtual_platform,yes,soc.pm,runPmx.py -x dmr.xml -p therm_trip -tM 30 -M 6,14019959248,14019959248,[Thermtrip] Verify functionality of thermtrip pin from various sources,1,14022141714,2024-12-11,thermalManagement.py,thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] VR Hot,22022421673,[VR Hot] Verify CBB VR Hot Actions,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p prochot_thermal  -tM 20 -M 5,14019957213,14019957213,[VR Hot] Verify CBB VR Hot Actions,9,22021635564,2026-04-03,python runPmx.py -x dmr.xml -p prochot_thermal  -tM 20 -M 5,python runPmx.py -x dmr.xml -p prochot_thermal  -tM 20 -M 5 | thermalManagement.py,direct
[NWP PM] Thermal Management,[NWP PM] Socket Thermal Management,[SoC Thermal Management] VR Hot,22022421674,[VR Hot] Verify IMH VR Hot Actions,open,virtual_platform,yes,soc.pm,python runPmx.py -x dmr.xml -p prochot_thermal  -tM 20 -M 5,14019957220,14019957220,[VR Hot] Verify IMH VR Hot Actions,1,14022141741,2024-12-11,thermalManagement.py,thermalManagement.py,direct
