hierarchy,title,field,subsection title,subsection content,record_id
TC,Missed or Delayed Increment Detection,description,Ecosystem SW *,"Test Requirements: BIOS with RAPL support, OS kernel and drivers as per platform default.",1.1.4.3
TC,Missed or Delayed Increment Detection,description,Test HW Requirements and HW Configuration *,"Platform with all RAPL domains, high-frequency sampling capability, SoC stepping as per plan, DIMMs and PCIe devices, thermal solution, debug instrumentation.",1.1.4.3
TCD,Cross-Domain Stress: Simultaneous Limiting and Aggregation Consistency,description,Description *,"Validate that when multiple RAPL domains are limiting, only the highest priority domain is flagged in RAPL_PERF_LIMIT, but all affected LEAF_PERF_STATUS counters increment as per aggregation rules.",1.1.5
TCD,Cross-Domain Stress: Simultaneous Limiting and Aggregation Consistency,description,Algorithm of Testing *,"Configure RAPL limits to allow simultaneous limiting, apply high-power workloads to both cores and memory channels, and sample status registers to verify flagging and counter increments.",1.1.5
TCD,Cross-Domain Stress: Simultaneous Limiting and Aggregation Consistency,description,Randomization *,"Randomly select combinations of cores and memory channels to stress, varying which domains are limited per iteration.",1.1.5
TCD,Cross-Domain Stress: Simultaneous Limiting and Aggregation Consistency,description,Required Configurations and Dependencies *,"All RAPL domains enabled, BIOS and OS support for RAPL, logging infrastructure for HPM messages and status registers.",1.1.5
TCD,Cross-Domain Stress: Simultaneous Limiting and Aggregation Consistency,description,Cross-Feature Interaction *,"Involves RAPL domains, CBBs, IMHs, and HPM message reporting; priority logic ensures only one flag is set, but counters increment for all limited domains.",1.1.5
TCD,Cross-Domain Stress: Simultaneous Limiting and Aggregation Consistency,description,DFx Requirements *,Explicit logging and verification of flagging and counter increments for all affected domains during simultaneous limiting.,1.1.5
TC,Simultaneous Domain Limiting and Flag Consistency,description,TC Description *,"Configure power limits so that simultaneous stress on multiple RAPL domains is possible. Randomly apply high-power workloads to both cores and memory channels to exceed limits for multiple domains. Sample RAPL_PERF_LIMIT and LEAF_PERF_STATUS. Verify that only the highest priority domain is flagged in RAPL_PERF_LIMIT, but all affected LEAF_PERF_STATUS counters increment.",1.1.5.1
TC,Simultaneous Domain Limiting and Flag Consistency,description,Test Steps *,1. Boot system with all RAPL domains enabled. 2. Set power limits for simultaneous limiting. 3. Randomly apply stress to cores and memory channels. 4. Sample and log RAPL_PERF_LIMIT and LEAF_PERF_STATUS. 5. Verify flagging and counter increments. 6. Repeat with different stress combinations.,1.1.5.1
TC,Simultaneous Domain Limiting and Flag Consistency,description,Pass/Fail Criteria &amp; HW Errors *,Pass if only the highest priority flag is set in RAPL_PERF_LIMIT and all affected LEAF_PERF_STATUS counters increment. Fail if multiple flags are set or counters do not increment as expected.,1.1.5.1
TC,Simultaneous Domain Limiting and Flag Consistency,description,Intent Verify *,Review logs for correct flagging and counter increments during simultaneous limiting.,1.1.5.1
TC,Simultaneous Domain Limiting and Flag Consistency,description,Validation Automation Global Checkers *,"Enable SST, Central, and Concurrency checkers. Enable PVT checkers for aggregation logic.",1.1.5.1
TC,Simultaneous Domain Limiting and Flag Consistency,description,Validation SW *,"Tool and Content Requirements: OSBV/SVOS, PMON, PythonSV, Supercollider, logging tools.",1.1.5.1
TC,Simultaneous Domain Limiting and Flag Consistency,description,Ecosystem SW *,"Test Requirements: BIOS with RAPL support, OS kernel and drivers as per platform default.",1.1.5.1
TC,Simultaneous Domain Limiting and Flag Consistency,description,Test HW Requirements and HW Configuration *,"Platform with all RAPL domains, CBBs, and IMHs operational, SoC stepping as per plan, DIMMs and PCIe devices, thermal solution, debug instrumentation.",1.1.5.1
TC,Aggregation Rule Verification for Multiple Domains,description,TC Description *,"During simultaneous limiting, verify that LEAF_PERF_STATUS counters for all affected domains increment according to aggregation rules, and that RAPL_PERF_LIMIT reflects only the highest priority limiter. Compare observed increments to expected values based on stress application.",1.1.5.2
TC,Aggregation Rule Verification for Multiple Domains,description,Test Steps *,1. Apply simultaneous stress as in previous TC. 2. Sample and log LEAF_PERF_STATUS and RAPL_PERF_LIMIT. 3. Compare counter increments to expected values per aggregation rules. 4. Verify only one flag is set in RAPL_PERF_LIMIT.,1.1.5.2
TC,Aggregation Rule Verification for Multiple Domains,description,Pass/Fail Criteria &amp; HW Errors *,Pass if counters increment as per aggregation rules and only one flag is set. Fail if aggregation is incorrect or multiple flags are set.,1.1.5.2
TC,Aggregation Rule Verification for Multiple Domains,description,Intent Verify *,Analyze logs for aggregation consistency and correct flagging.,1.1.5.2
TC,Aggregation Rule Verification for Multiple Domains,description,Validation Automation Global Checkers *,"Enable SST, Central, and Concurrency checkers.",1.1.5.2
TC,Aggregation Rule Verification for Multiple Domains,description,Validation SW *,"Tool and Content Requirements: OSBV/SVOS, PMON, PythonSV, Supercollider, logging tools.",1.1.5.2
TC,Aggregation Rule Verification for Multiple Domains,description,Ecosystem SW *,"Test Requirements: BIOS with RAPL support, OS kernel and drivers as per platform default.",1.1.5.2
TC,Aggregation Rule Verification for Multiple Domains,description,Test HW Requirements and HW Configuration *,"Platform with all RAPL domains, CBBs, and IMHs operational, SoC stepping as per plan, DIMMs and PCIe devices, thermal solution, debug instrumentation.",1.1.5.2
TC,Stress Removal and Counter Stability in Multi-Domain Scenario,description,TC Description *,"After simultaneous limiting and counter increments, remove stress from all domains. Sample LEAF_PERF_STATUS and RAPL_PERF_LIMIT to verify that counters stop incrementing and all flags are cleared.",1.1.5.3
TC,Stress Removal and Counter Stability in Multi-Domain Scenario,description,Test Steps *,1. Apply simultaneous stress and observe counter increments. 2. Remove all stress workloads. 3. Sample and log LEAF_PERF_STATUS and RAPL_PERF_LIMIT. 4. Verify counters stop incrementing and flags are cleared.,1.1.5.3
TC,Stress Removal and Counter Stability in Multi-Domain Scenario,description,Pass/Fail Criteria &amp; HW Errors *,Pass if counters stop incrementing and all flags are cleared after stress removal. Fail if counters continue to increment or flags remain set.,1.1.5.3
TC,Stress Removal and Counter Stability in Multi-Domain Scenario,description,Intent Verify *,Review logs for counter stability and flag clearing post-stress.,1.1.5.3
TC,Stress Removal and Counter Stability in Multi-Domain Scenario,description,Validation Automation Global Checkers *,"Enable SST, Central, and Concurrency checkers.",1.1.5.3
TC,Stress Removal and Counter Stability in Multi-Domain Scenario,description,Validation SW *,"Tool and Content Requirements: OSBV/SVOS, PMON, PythonSV, Supercollider, logging tools.",1.1.5.3
TC,Stress Removal and Counter Stability in Multi-Domain Scenario,description,Ecosystem SW *,"Test Requirements: BIOS with RAPL support, OS kernel and drivers as per platform default.",1.1.5.3
TC,Stress Removal and Counter Stability in Multi-Domain Scenario,description,Test HW Requirements and HW Configuration *,"Platform with all RAPL domains, CBBs, and IMHs operational, SoC stepping as per plan, DIMMs and PCIe devices, thermal solution, debug instrumentation.",1.1.5.3
